job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,job_title_encoded,experience_level_encoded,employment_type_encoded,work_models_encoded,employee_residence_encoded,salary_currency_encoded,company_location_encoded,company_size_encoded
36,3,2,1,2023,84,146200,20,146200,73,1,36,3,2,1,84,20,73,1
36,3,2,1,2023,84,116960,20,116960,73,1,36,3,2,1,84,20,73,1
46,3,2,1,2023,84,370000,20,370000,73,1,46,3,2,1,84,20,73,1
75,3,2,1,2023,84,111600,20,111600,73,1,75,3,2,1,84,20,73,1
75,3,2,1,2023,84,72000,20,72000,73,1,75,3,2,1,84,20,73,1
8,2,2,2,2023,84,90000,20,90000,73,1,8,2,2,2,84,20,73,1
8,2,2,2,2023,84,84000,20,84000,73,1,8,2,2,2,84,20,73,1
46,2,2,1,2023,84,70000,20,70000,73,1,46,2,2,1,84,20,73,1
73,3,2,2,2023,84,253000,20,253000,73,1,73,3,2,2,84,20,73,1
66,3,2,1,2023,84,145900,20,145900,73,1,66,3,2,1,84,20,73,1
23,3,2,2,2023,84,127000,20,127000,73,1,23,3,2,2,84,20,73,1
23,3,2,2,2023,84,95000,20,95000,73,1,23,3,2,2,84,20,73,1
36,0,2,1,2023,84,94600,20,94600,73,1,36,0,2,1,84,20,73,1
36,0,2,1,2023,84,86000,20,86000,73,1,36,0,2,1,84,20,73,1
73,3,2,1,2023,84,104000,20,104000,73,1,73,3,2,1,84,20,73,1
46,3,2,1,2023,84,173650,20,173650,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,113900,20,113900,73,1,46,3,2,1,84,20,73,1
73,3,2,2,2023,84,126000,20,126000,73,1,73,3,2,2,84,20,73,1
52,3,2,1,2023,84,139500,20,139500,73,1,52,3,2,1,84,20,73,1
52,3,2,1,2023,84,110000,20,110000,73,1,52,3,2,1,84,20,73,1
73,3,2,1,2023,84,248100,20,248100,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,145900,20,145900,73,1,73,3,2,1,84,20,73,1
26,3,2,1,2023,84,220000,20,220000,73,1,26,3,2,1,84,20,73,1
26,3,2,1,2023,84,175000,20,175000,73,1,26,3,2,1,84,20,73,1
46,3,2,2,2023,84,108000,20,108000,73,1,46,3,2,2,84,20,73,1
81,3,2,2,2023,84,182500,20,182500,73,1,81,3,2,2,84,20,73,1
81,3,2,2,2023,84,135000,20,135000,73,1,81,3,2,2,84,20,73,1
22,2,0,2,2023,61,35000,20,35000,73,1,22,2,0,2,61,20,73,1
46,1,2,1,2023,84,94000,20,94000,73,1,46,1,2,1,84,20,73,1
76,3,2,1,2023,84,91000,20,91000,73,1,76,3,2,1,84,20,73,1
76,3,2,1,2023,84,86000,20,86000,73,1,76,3,2,1,84,20,73,1
22,3,2,2,2023,84,180000,20,180000,73,0,22,3,2,2,84,20,73,0
8,3,2,1,2023,84,97750,20,97750,73,1,8,3,2,1,84,20,73,1
8,3,2,1,2023,84,75000,20,75000,73,1,8,3,2,1,84,20,73,1
126,0,2,2,2023,84,252990,20,252990,73,1,126,0,2,2,84,20,73,1
126,0,2,2,2023,84,162170,20,162170,73,1,126,0,2,2,84,20,73,1
13,3,2,1,2023,84,216000,20,216000,73,1,13,3,2,1,84,20,73,1
13,3,2,1,2023,84,184000,20,184000,73,1,13,3,2,1,84,20,73,1
36,0,2,1,2023,84,67500,20,67500,73,1,36,0,2,1,84,20,73,1
73,2,2,2,2023,84,140000,20,140000,73,1,73,2,2,2,84,20,73,1
73,3,2,2,2023,84,265000,20,265000,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2023,84,153000,20,153000,73,1,73,3,2,2,84,20,73,1
36,3,2,2,2023,84,143000,20,143000,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2023,84,126277,20,126277,73,1,36,3,2,2,84,20,73,1
46,3,2,1,2023,84,224500,20,224500,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,126900,20,126900,73,1,46,3,2,1,84,20,73,1
13,3,2,2,2023,84,227700,20,227700,73,1,13,3,2,2,84,20,73,1
13,3,2,2,2023,84,154836,20,154836,73,1,13,3,2,2,84,20,73,1
36,3,2,1,2023,84,126000,20,126000,73,1,36,3,2,1,84,20,73,1
100,3,2,1,2023,84,165000,20,165000,73,1,100,3,2,1,84,20,73,1
8,3,2,1,2023,84,209000,20,209000,73,1,8,3,2,1,84,20,73,1
8,3,2,1,2023,84,112500,20,112500,73,1,8,3,2,1,84,20,73,1
43,2,2,2,2023,84,110000,20,110000,73,1,43,2,2,2,84,20,73,1
73,3,2,1,2023,84,370000,20,370000,73,1,73,3,2,1,84,20,73,1
36,3,2,2,2023,84,136000,20,136000,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2023,84,104000,20,104000,73,1,36,3,2,2,84,20,73,1
13,3,2,1,2023,84,214000,20,214000,73,1,13,3,2,1,84,20,73,1
13,3,2,1,2023,84,154000,20,154000,73,1,13,3,2,1,84,20,73,1
73,3,2,2,2023,84,205000,20,205000,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2023,84,157500,20,157500,73,1,73,3,2,2,84,20,73,1
46,3,2,1,2023,84,178000,20,178000,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,109283,20,109283,73,1,46,3,2,1,84,20,73,1
126,3,2,1,2023,84,189000,20,189000,73,1,126,3,2,1,84,20,73,1
126,3,2,1,2023,84,137000,20,137000,73,1,126,3,2,1,84,20,73,1
36,2,2,2,2023,84,120000,20,120000,73,1,36,2,2,2,84,20,73,1
36,3,2,2,2023,84,154500,20,154500,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2023,84,131325,20,131325,73,1,36,3,2,2,84,20,73,1
26,3,2,1,2023,84,140000,20,140000,73,1,26,3,2,1,84,20,73,1
26,3,2,1,2023,84,100000,20,100000,73,1,26,3,2,1,84,20,73,1
73,3,2,2,2023,84,207500,20,207500,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2023,84,172900,20,172900,73,1,73,3,2,2,84,20,73,1
73,3,2,1,2023,84,254000,20,254000,73,1,73,3,2,1,84,20,73,1
54,3,2,1,2023,84,147100,20,147100,73,1,54,3,2,1,84,20,73,1
54,3,2,1,2023,84,90700,20,90700,73,1,54,3,2,1,84,20,73,1
36,2,2,1,2023,84,90000,20,90000,73,1,36,2,2,1,84,20,73,1
46,3,2,1,2023,84,168400,20,168400,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,105200,20,105200,73,1,46,3,2,1,84,20,73,1
125,3,2,1,2023,84,237000,20,237000,73,1,125,3,2,1,84,20,73,1
125,3,2,1,2023,84,170112,20,170112,73,1,125,3,2,1,84,20,73,1
26,3,2,2,2023,84,155000,20,155000,73,1,26,3,2,2,84,20,73,1
26,3,2,2,2023,84,130000,20,130000,73,1,26,3,2,2,84,20,73,1
19,3,2,1,2023,84,105000,20,105000,73,1,19,3,2,1,84,20,73,1
19,3,2,1,2023,84,70000,20,70000,73,1,19,3,2,1,84,20,73,1
97,3,2,2,2023,84,260000,20,260000,73,1,97,3,2,2,84,20,73,1
97,3,2,2,2023,84,234000,20,234000,73,1,97,3,2,2,84,20,73,1
0,3,2,1,2023,84,330000,20,330000,73,1,0,3,2,1,84,20,73,1
0,3,2,1,2023,84,204000,20,204000,73,1,0,3,2,1,84,20,73,1
73,3,2,1,2023,84,167310,20,167310,73,1,73,3,2,1,84,20,73,1
46,3,2,2,2023,84,121000,20,121000,73,1,46,3,2,2,84,20,73,1
76,3,2,2,2023,84,175000,20,175000,73,1,76,3,2,2,84,20,73,1
76,3,2,2,2023,84,125000,20,125000,73,1,76,3,2,2,84,20,73,1
107,3,2,2,2023,84,325000,20,325000,73,1,107,3,2,2,84,20,73,1
107,3,2,2,2023,84,171000,20,171000,73,1,107,3,2,2,84,20,73,1
66,3,2,1,2023,84,180000,20,180000,73,1,66,3,2,1,84,20,73,1
66,3,2,1,2023,84,137000,20,137000,73,1,66,3,2,1,84,20,73,1
100,2,2,1,2023,84,155810,20,155810,73,1,100,2,2,1,84,20,73,1
100,2,2,1,2023,84,106720,20,106720,73,1,100,2,2,1,84,20,73,1
36,3,2,2,2023,84,133000,20,133000,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2023,84,113000,20,113000,73,1,36,3,2,2,84,20,73,1
73,3,2,2,2023,84,208400,20,208400,73,1,73,3,2,2,84,20,73,1
46,3,2,1,2023,84,157550,20,157550,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,104650,20,104650,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,240500,20,240500,73,0,46,3,2,1,84,20,73,0
46,3,2,1,2023,84,123700,20,123700,73,0,46,3,2,1,84,20,73,0
22,3,2,2,2023,84,78000,20,78000,73,0,22,3,2,2,84,20,73,0
46,2,2,1,2023,84,121000,20,121000,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2023,84,78000,20,78000,73,1,46,2,2,1,84,20,73,1
73,0,2,1,2023,84,85600,20,85600,73,1,73,0,2,1,84,20,73,1
73,0,2,1,2023,84,48915,20,48915,73,1,73,0,2,1,84,20,73,1
36,2,2,1,2023,84,68000,20,68000,73,1,36,2,2,1,84,20,73,1
73,3,2,1,2023,84,275500,20,275500,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,206000,20,206000,73,1,73,3,2,1,84,20,73,1
46,3,2,1,2023,84,102000,20,102000,73,1,46,3,2,1,84,20,73,1
73,3,2,1,2023,84,228000,20,228000,73,1,73,3,2,1,84,20,73,1
36,3,2,2,2023,84,180000,20,180000,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2023,84,207611,20,207611,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2023,84,127876,20,127876,73,1,36,3,2,2,84,20,73,1
36,0,2,1,2023,84,111000,20,111000,73,1,36,0,2,1,84,20,73,1
19,2,2,1,2023,84,128000,20,128000,73,1,19,2,2,1,84,20,73,1
19,2,2,1,2023,84,81500,20,81500,73,1,19,2,2,1,84,20,73,1
36,2,2,1,2023,84,97750,20,97750,73,1,36,2,2,1,84,20,73,1
46,3,2,1,2023,84,195000,20,195000,73,1,46,3,2,1,84,20,73,1
36,0,2,2,2023,84,132600,20,132600,73,1,36,0,2,2,84,20,73,1
36,0,2,2,2023,84,81500,20,81500,73,1,36,0,2,2,84,20,73,1
46,2,2,1,2023,84,202400,20,202400,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2023,84,147200,20,147200,73,1,46,2,2,1,84,20,73,1
73,3,2,1,2023,84,239000,20,239000,73,1,73,3,2,1,84,20,73,1
36,2,2,2,2023,84,54000,20,54000,73,1,36,2,2,2,84,20,73,1
36,2,2,2,2023,84,36000,20,36000,73,1,36,2,2,2,84,20,73,1
73,3,2,2,2023,84,176000,20,176000,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2023,84,118720,20,118720,73,1,73,3,2,2,84,20,73,1
46,2,2,2,2023,84,95000,20,95000,73,1,46,2,2,2,84,20,73,1
125,3,2,1,2023,84,240000,20,240000,73,1,125,3,2,1,84,20,73,1
125,3,2,1,2023,84,157000,20,157000,73,1,125,3,2,1,84,20,73,1
46,2,2,2,2023,84,165000,20,165000,73,1,46,2,2,2,84,20,73,1
46,2,2,2,2023,84,136000,20,136000,73,1,46,2,2,2,84,20,73,1
73,3,2,1,2023,84,272300,20,272300,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,222800,20,222800,73,1,73,3,2,1,84,20,73,1
53,3,2,2,2023,84,172750,20,172750,73,1,53,3,2,2,84,20,73,1
53,3,2,2,2023,84,82500,20,82500,73,1,53,3,2,2,84,20,73,1
8,3,2,2,2023,84,207611,20,207611,73,1,8,3,2,2,84,20,73,1
8,3,2,2,2023,84,127876,20,127876,73,1,8,3,2,2,84,20,73,1
125,3,2,1,2023,84,225000,20,225000,73,1,125,3,2,1,84,20,73,1
125,3,2,1,2023,84,168000,20,168000,73,1,125,3,2,1,84,20,73,1
46,3,2,1,2023,84,280600,20,280600,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,158600,20,158600,73,1,46,3,2,1,84,20,73,1
100,3,2,1,2023,84,283780,20,283780,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2023,84,218540,20,218540,73,1,100,3,2,1,84,20,73,1
46,3,2,1,2023,84,178500,20,178500,73,1,46,3,2,1,84,20,73,1
73,3,2,1,2023,84,323300,20,323300,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,184700,20,184700,73,1,73,3,2,1,84,20,73,1
126,2,2,2,2023,84,185000,20,185000,73,1,126,2,2,2,84,20,73,1
126,2,2,2,2023,84,137700,20,137700,73,1,126,2,2,2,84,20,73,1
56,2,2,2,2023,84,65100,20,65100,73,1,56,2,2,2,84,20,73,1
56,2,2,2,2023,84,44640,20,44640,73,1,56,2,2,2,84,20,73,1
36,2,2,2,2023,84,161000,20,161000,73,1,36,2,2,2,84,20,73,1
36,2,2,2,2023,84,123000,20,123000,73,1,36,2,2,2,84,20,73,1
73,3,2,1,2023,84,278700,20,278700,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,159300,20,159300,73,1,73,3,2,1,84,20,73,1
57,3,2,1,2023,84,125000,20,125000,73,1,57,3,2,1,84,20,73,1
57,3,2,1,2023,84,65000,20,65000,73,1,57,3,2,1,84,20,73,1
73,2,2,1,2023,84,230000,20,230000,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2023,84,175000,20,175000,73,1,73,2,2,1,84,20,73,1
13,3,2,2,2023,84,252990,20,252990,73,1,13,3,2,2,84,20,73,1
13,3,2,2,2023,84,162170,20,162170,73,1,13,3,2,2,84,20,73,1
73,3,2,1,2023,84,310270,20,310270,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,239080,20,239080,73,1,73,3,2,1,84,20,73,1
36,3,2,2,2023,84,70000,20,70000,73,1,36,3,2,2,84,20,73,1
46,2,2,2,2023,84,135000,20,135000,73,1,46,2,2,2,84,20,73,1
13,3,2,2,2023,84,253000,20,253000,73,1,13,3,2,2,84,20,73,1
13,3,2,2,2023,84,172040,20,172040,73,1,13,3,2,2,84,20,73,1
46,2,2,1,2023,84,135000,20,135000,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2023,84,108000,20,108000,73,1,46,2,2,1,84,20,73,1
102,3,2,2,2023,29,120000,6,129562,73,0,102,3,2,2,29,6,73,0
2,3,2,2,2023,84,227850,20,227850,73,1,2,3,2,2,84,20,73,1
2,3,2,2,2023,84,180500,20,180500,73,1,2,3,2,2,84,20,73,1
46,3,2,2,2023,84,199000,20,199000,73,1,46,3,2,2,84,20,73,1
46,3,2,2,2023,84,159000,20,159000,73,1,46,3,2,2,84,20,73,1
50,3,2,1,2023,84,350000,20,350000,73,1,50,3,2,1,84,20,73,1
50,3,2,1,2023,84,80000,20,80000,73,1,50,3,2,1,84,20,73,1
100,3,2,1,2023,84,174000,20,174000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2023,84,104000,20,104000,73,1,100,3,2,1,84,20,73,1
97,3,2,2,2023,84,275300,20,275300,73,1,97,3,2,2,84,20,73,1
97,3,2,2,2023,84,183500,20,183500,73,1,97,3,2,2,84,20,73,1
46,3,2,1,2023,84,174350,20,174350,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,126800,20,126800,73,1,46,3,2,1,84,20,73,1
100,3,2,1,2023,84,284050,20,284050,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2023,84,193800,20,193800,73,1,100,3,2,1,84,20,73,1
46,3,2,2,2023,84,232989,20,232989,73,1,46,3,2,2,84,20,73,1
17,0,2,2,2023,12,85000,20,85000,73,1,17,0,2,2,12,20,73,1
36,3,2,1,2023,84,204500,20,204500,73,1,36,3,2,1,84,20,73,1
36,3,2,1,2023,84,138900,20,138900,73,1,36,3,2,1,84,20,73,1
54,3,2,1,2023,84,168400,20,168400,73,1,54,3,2,1,84,20,73,1
54,3,2,1,2023,84,105200,20,105200,73,1,54,3,2,1,84,20,73,1
73,3,2,1,2023,84,147100,20,147100,73,1,73,3,2,1,84,20,73,1
8,3,2,2,2023,84,150550,20,150550,73,1,8,3,2,2,84,20,73,1
8,3,2,2,2023,84,116710,20,116710,73,1,8,3,2,2,84,20,73,1
79,3,2,1,2023,84,147100,20,147100,73,1,79,3,2,1,84,20,73,1
79,3,2,1,2023,84,90700,20,90700,73,1,79,3,2,1,84,20,73,1
126,3,2,1,2023,84,120000,20,120000,73,1,126,3,2,1,84,20,73,1
43,3,2,1,2023,84,147100,20,147100,73,1,43,3,2,1,84,20,73,1
43,3,2,1,2023,84,90700,20,90700,73,1,43,3,2,1,84,20,73,1
8,3,2,2,2023,84,125000,20,125000,73,1,8,3,2,2,84,20,73,1
8,3,2,2,2023,84,100000,20,100000,73,1,8,3,2,2,84,20,73,1
126,3,2,1,2023,84,198800,20,198800,73,1,126,3,2,1,84,20,73,1
126,3,2,1,2023,84,105200,20,105200,73,1,126,3,2,1,84,20,73,1
46,3,2,1,2023,84,183000,20,183000,73,1,46,3,2,1,84,20,73,1
25,1,2,1,2023,84,167500,20,167500,73,1,25,1,2,1,84,20,73,1
25,1,2,1,2023,84,106500,20,106500,73,1,25,1,2,1,84,20,73,1
73,3,2,1,2023,84,122000,20,122000,73,1,73,3,2,1,84,20,73,1
46,2,2,1,2023,84,181500,20,181500,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2023,84,127000,20,127000,73,1,46,2,2,1,84,20,73,1
75,2,2,1,2023,84,186000,20,186000,73,1,75,2,2,1,84,20,73,1
75,2,2,1,2023,84,138000,20,138000,73,1,75,2,2,1,84,20,73,1
73,2,2,1,2023,84,185000,20,185000,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2023,84,122000,20,122000,73,1,73,2,2,1,84,20,73,1
46,3,2,1,2023,84,91270,20,91270,73,1,46,3,2,1,84,20,73,1
43,3,2,1,2023,84,165000,20,165000,73,1,43,3,2,1,84,20,73,1
84,1,2,2,2023,84,247000,20,247000,73,1,84,1,2,2,84,20,73,1
84,1,2,2,2023,84,118440,20,118440,73,1,84,1,2,2,84,20,73,1
73,2,2,1,2023,84,138900,20,138900,73,1,73,2,2,1,84,20,73,1
97,3,2,2,2023,84,297300,20,297300,73,1,97,3,2,2,84,20,73,1
97,3,2,2,2023,84,198200,20,198200,73,1,97,3,2,2,84,20,73,1
26,3,2,2,2023,84,204500,20,204500,73,1,26,3,2,2,84,20,73,1
26,3,2,2,2023,84,138900,20,138900,73,1,26,3,2,2,84,20,73,1
75,2,2,2,2023,84,87500,20,87500,73,1,75,2,2,2,84,20,73,1
75,2,2,2,2023,84,62500,20,62500,73,1,75,2,2,2,84,20,73,1
126,3,2,2,2023,84,136000,20,136000,73,1,126,3,2,2,84,20,73,1
126,3,2,2,2023,84,90600,20,90600,73,1,126,3,2,2,84,20,73,1
100,3,2,2,2023,84,315300,20,315300,73,1,100,3,2,2,84,20,73,1
100,3,2,2,2023,84,210200,20,210200,73,1,100,3,2,2,84,20,73,1
41,2,2,1,2023,84,177000,20,177000,73,1,41,2,2,1,84,20,73,1
41,2,2,1,2023,84,110000,20,110000,73,1,41,2,2,1,84,20,73,1
36,2,2,2,2023,84,65000,20,65000,73,1,36,2,2,2,84,20,73,1
36,2,2,2,2023,84,55000,20,55000,73,1,36,2,2,2,84,20,73,1
73,2,2,1,2023,84,183200,20,183200,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2023,84,122200,20,122200,73,1,73,2,2,1,84,20,73,1
5,2,2,2,2023,78,150000,20,150000,73,1,5,2,2,2,78,20,73,1
73,3,2,2,2023,84,131000,20,131000,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2023,84,101000,20,101000,73,1,73,3,2,2,84,20,73,1
23,3,2,2,2023,84,171050,20,171050,73,1,23,3,2,2,84,20,73,1
23,3,2,2,2023,84,124400,20,124400,73,1,23,3,2,2,84,20,73,1
73,3,2,2,2023,84,187000,20,187000,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2023,84,128000,20,128000,73,1,73,3,2,2,84,20,73,1
36,3,2,1,2023,84,138000,20,138000,73,1,36,3,2,1,84,20,73,1
36,3,2,1,2023,84,92000,20,92000,73,1,36,3,2,1,84,20,73,1
46,1,2,1,2023,84,200000,20,200000,73,1,46,1,2,1,84,20,73,1
73,3,2,2,2023,84,120000,20,120000,73,1,73,3,2,2,84,20,73,1
26,3,2,1,2023,84,241300,20,241300,73,0,26,3,2,1,84,20,73,0
26,3,2,1,2023,84,124100,20,124100,73,0,26,3,2,1,84,20,73,0
70,3,2,2,2023,84,185000,20,185000,73,1,70,3,2,2,84,20,73,1
70,3,2,2,2023,84,152000,20,152000,73,1,70,3,2,2,84,20,73,1
46,3,2,2,2023,84,288000,20,288000,73,1,46,3,2,2,84,20,73,1
73,3,2,1,2023,84,189750,20,189750,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,145000,20,145000,73,1,73,3,2,1,84,20,73,1
46,3,2,2,2023,84,252000,20,252000,73,1,46,3,2,2,84,20,73,1
26,1,2,1,2023,84,247500,20,247500,73,1,26,1,2,1,84,20,73,1
26,1,2,1,2023,84,172200,20,172200,73,1,26,1,2,1,84,20,73,1
23,2,2,2,2023,84,87500,20,87500,73,1,23,2,2,2,84,20,73,1
23,2,2,2,2023,84,62500,20,62500,73,1,23,2,2,2,84,20,73,1
125,3,2,1,2023,84,273000,20,273000,73,1,125,3,2,1,84,20,73,1
125,3,2,1,2023,84,166500,20,166500,73,1,125,3,2,1,84,20,73,1
124,0,2,1,2023,84,65000,20,65000,73,1,124,0,2,1,84,20,73,1
124,0,2,1,2023,84,45000,20,45000,73,1,124,0,2,1,84,20,73,1
73,3,2,1,2023,84,174000,20,174000,73,1,73,3,2,1,84,20,73,1
100,3,2,1,2023,84,228830,20,228830,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2023,84,148590,20,148590,73,1,100,3,2,1,84,20,73,1
1,2,2,2,2023,84,140000,20,140000,73,2,1,2,2,2,84,20,73,2
107,3,2,1,2023,84,220000,20,220000,73,1,107,3,2,1,84,20,73,1
107,3,2,1,2023,84,170000,20,170000,73,1,107,3,2,1,84,20,73,1
23,3,2,1,2023,84,169000,20,169000,73,1,23,3,2,1,84,20,73,1
23,3,2,1,2023,84,110600,20,110600,73,1,23,3,2,1,84,20,73,1
46,3,2,1,2023,84,78000,20,78000,73,1,46,3,2,1,84,20,73,1
36,3,2,1,2023,84,81900,20,81900,73,1,36,3,2,1,84,20,73,1
46,3,2,2,2023,84,208000,20,208000,73,1,46,3,2,2,84,20,73,1
46,3,2,2,2023,84,109500,20,109500,73,1,46,3,2,2,84,20,73,1
57,3,2,1,2023,84,240000,20,240000,73,1,57,3,2,1,84,20,73,1
57,3,2,1,2023,84,238530,20,238530,73,1,57,3,2,1,84,20,73,1
62,3,2,1,2023,84,95000,20,95000,73,1,62,3,2,1,84,20,73,1
62,3,2,1,2023,84,82000,20,82000,73,1,62,3,2,1,84,20,73,1
36,1,2,1,2023,84,80000,20,80000,73,1,36,1,2,1,84,20,73,1
36,1,2,1,2023,84,70000,20,70000,73,1,36,1,2,1,84,20,73,1
73,3,2,1,2023,84,154700,20,154700,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,118900,20,118900,73,1,73,3,2,1,84,20,73,1
46,3,2,1,2023,84,232960,20,232960,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,166400,20,166400,73,1,46,3,2,1,84,20,73,1
73,2,2,1,2023,84,156000,20,156000,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2023,84,105000,20,105000,73,1,73,2,2,1,84,20,73,1
36,3,2,1,2023,84,138860,20,138860,73,1,36,3,2,1,84,20,73,1
36,3,2,1,2023,84,119610,20,119610,73,1,36,3,2,1,84,20,73,1
73,3,2,1,2023,84,205485,20,205485,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,156560,20,156560,73,1,73,3,2,1,84,20,73,1
8,3,2,1,2023,84,170000,20,170000,73,1,8,3,2,1,84,20,73,1
46,2,2,1,2023,84,105000,20,105000,73,1,46,2,2,1,84,20,73,1
36,3,2,2,2023,84,144100,20,144100,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2023,84,89100,20,89100,73,1,36,3,2,2,84,20,73,1
125,3,2,1,2023,84,140000,20,140000,73,1,125,3,2,1,84,20,73,1
125,3,2,1,2023,84,100000,20,100000,73,1,125,3,2,1,84,20,73,1
46,3,2,1,2023,84,193600,20,193600,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,119700,20,119700,73,1,46,3,2,1,84,20,73,1
36,3,2,2,2023,84,94000,20,94000,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2023,84,81900,20,81900,73,1,36,3,2,2,84,20,73,1
97,2,2,1,2023,84,180000,20,180000,73,1,97,2,2,1,84,20,73,1
97,2,2,1,2023,84,120000,20,120000,73,1,97,2,2,1,84,20,73,1
76,3,2,1,2023,84,104000,20,104000,73,1,76,3,2,1,84,20,73,1
73,3,2,1,2023,84,201000,20,201000,73,1,73,3,2,1,84,20,73,1
125,3,2,1,2023,84,141100,20,141100,73,1,125,3,2,1,84,20,73,1
125,3,2,1,2023,84,94100,20,94100,73,1,125,3,2,1,84,20,73,1
73,3,2,1,2023,84,126000,20,126000,73,1,73,3,2,1,84,20,73,1
8,3,2,1,2023,84,208500,20,208500,73,1,8,3,2,1,84,20,73,1
8,3,2,1,2023,84,165000,20,165000,73,1,8,3,2,1,84,20,73,1
25,3,2,1,2023,84,169000,20,169000,73,1,25,3,2,1,84,20,73,1
25,3,2,1,2023,84,110600,20,110600,73,1,25,3,2,1,84,20,73,1
16,3,2,2,2023,84,130800,20,130800,73,1,16,3,2,2,84,20,73,1
16,3,2,2,2023,84,87200,20,87200,73,1,16,3,2,2,84,20,73,1
46,3,2,2,2023,84,215000,20,215000,73,1,46,3,2,2,84,20,73,1
97,3,2,2,2023,84,238000,20,238000,73,1,97,3,2,2,84,20,73,1
97,3,2,2,2023,84,173000,20,173000,73,1,97,3,2,2,84,20,73,1
70,3,2,1,2023,84,299500,20,299500,73,1,70,3,2,1,84,20,73,1
70,3,2,1,2023,84,245100,20,245100,73,1,70,3,2,1,84,20,73,1
97,3,2,2,2023,84,290000,20,290000,73,1,97,3,2,2,84,20,73,1
97,3,2,2,2023,84,226000,20,226000,73,1,97,3,2,2,84,20,73,1
73,3,2,2,2023,84,161000,20,161000,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2023,84,151000,20,151000,73,1,73,3,2,2,84,20,73,1
46,3,2,2,2023,84,136994,20,136994,73,1,46,3,2,2,84,20,73,1
73,3,2,1,2023,84,214500,20,214500,73,1,73,3,2,1,84,20,73,1
8,3,2,2,2023,84,120000,20,120000,73,1,8,3,2,2,84,20,73,1
46,3,2,1,2023,84,278300,20,278300,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,205700,20,205700,73,1,46,3,2,1,84,20,73,1
13,3,2,1,2023,84,185900,20,185900,73,1,13,3,2,1,84,20,73,1
13,3,2,1,2023,84,167310,20,167310,73,1,13,3,2,1,84,20,73,1
46,2,2,2,2023,84,114000,20,114000,73,1,46,2,2,2,84,20,73,1
46,3,2,1,2023,84,194000,20,194000,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,161000,20,161000,73,1,46,3,2,1,84,20,73,1
100,3,2,1,2023,84,184950,20,184950,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2023,84,119250,20,119250,73,1,100,3,2,1,84,20,73,1
46,3,2,2,2023,84,178500,20,178500,73,1,46,3,2,2,84,20,73,1
46,3,2,2,2023,84,136000,20,136000,73,1,46,3,2,2,84,20,73,1
